id,phoneNo,location,occupation,certification,age,gender,type,availabilityPreference,availability,minimumWage,experience,clientsAttended,aadharCard,doorstepService ,references,liscenced,shoppingliscence
7982,9123172271,Wagholi,Security Guard,FALSE,19,Male,Full Time,Evening,Whole Day,7000,9,47,253776000000,yes,FALSE,FALSE,FALSE
7983,9204805153,Wagholi,Tailor,TRUE,24,Male,Full Time,Evening,Whole Day,8500,7,56,843009000000,no,TRUE,FALSE,TRUE
7984,9850748954,Wagholi,Waiter,TRUE,20,Male,Full Time,Afternoon,Whole Day,2500,3,39,447440000000,no,TRUE,FALSE,FALSE
7985,8151237729,Wagholi,Waitress,TRUE,18,Female,Full Time,Afternoon,Whole Day,6000,8,51,106355000000,no,TRUE,FALSE,FALSE
7986,7589268377,Wagholi,Worker,FALSE,22,Male,Full Time,Afternoon,Whole Day,3000,2,6,493985000000,yes,FALSE,FALSE,FALSE
7987,8258203799,Wagholi,Salesperson,FALSE,31,Female,Part Time,Evening,Evening,2000,3,33,211089000000,no,FALSE,FALSE,TRUE
7988,7462360072,Wagholi,Delivery Boy,TRUE,40,Male,Part Time,Evening,Evening,3000,3,21,735306000000,yes,TRUE,FALSE,TRUE
7989,9303949562,Wagholi,Mechanic,TRUE,25,Male,Full Time,Afternoon,Whole Day,6000,6,49,122990000000,yes,TRUE,FALSE,TRUE
7990,7324623833,Wanowrie,Accountant,TRUE,37,Male,Full Time,Morning,Whole Day,5000,7,44,678990000000,no,FALSE,FALSE,TRUE
7991,7246594982,Wanowrie,Brick mason,TRUE,38,Male,Part Time,Afternoon,Afternoon,5000,7,52,499959000000,no,TRUE,FALSE,FALSE
7992,7218022928,Wanowrie,Carpenter,TRUE,34,Male,Full Time,Afternoon,Whole Day,3500,4,28,554515000000,yes,TRUE,FALSE,TRUE
7993,8832437504,Wanowrie,Cashier,FALSE,37,Female,Full Time,Morning,Whole Day,3500,3,35,595836000000,no,TRUE,FALSE,TRUE
7994,9662435658,Wanowrie,Childcare Worker,FALSE,37,Female,Part Time,Morning,Morning,4000,1,20,7311249251,yes,TRUE,FALSE,TRUE
7995,8379267901,Wanowrie,Cook,FALSE,26,Male,Part Time,Evening,Evening,9500,6,41,747360000000,yes,FALSE,FALSE,FALSE
7996,7339514726,Wanowrie,Driver,FALSE,21,Male,Part Time,Morning,Morning,2500,3,25,431052000000,yes,TRUE,FALSE,TRUE
7997,8728333708,Wanowrie,Electrician,FALSE,25,Male,Part Time,Afternoon,Afternoon,4500,1,13,484131000000,yes,TRUE,FALSE,TRUE
7998,8645786857,Wanowrie,Hairdresser,TRUE,34,Female,Full Time,Afternoon,Whole Day,10000,9,48,114614000000,no,FALSE,FALSE,TRUE
7999,9975747169,Wanowrie,Janitor,TRUE,23,Male,Part Time,Afternoon,Afternoon,2500,5,28,480372000000,no,TRUE,FALSE,FALSE
8000,9913596198,Wanowrie,Maid,TRUE,27,Female,Part Time,Evening,Evening,10000,10,60,268341000000,yes,TRUE,FALSE,TRUE
8001,9416074724,Camp,Childcare Worker,TRUE,19,Female,Full Time,Morning,Whole Day,7000,8,45,726825000000,yes,FALSE,FALSE,FALSE
8002,9079560405,Dattawadi,Salesperson,TRUE,34,Male,Full Time,Afternoon,Whole Day,6000,8,47,711705000000,no,TRUE,FALSE,FALSE
8003,9738188075,Chinchwad,Tailor,FALSE,28,Male,Part Time,Evening,Evening,5000,10,41,818561000000,no,TRUE,FALSE,TRUE
8004,7029665400,Kondhwa,Maid,TRUE,30,Female,Part Time,Evening,Evening,5500,9,53,479046000000,yes,TRUE,FALSE,FALSE
8005,9123745686,Chinchwad,Hairdresser,FALSE,22,Female,Part Time,Morning,Morning,7500,6,42,38306833472,no,FALSE,FALSE,TRUE
8006,7709599158,Khadki,Electrician,TRUE,36,Male,Part Time,Evening,Evening,3500,3,40,125176000000,yes,TRUE,FALSE,TRUE
8007,9798373996,Sahakarnagar,Carpenter,TRUE,18,Male,Part Time,Afternoon,Afternoon,3000,1,16,63682557743,yes,FALSE,FALSE,TRUE
8008,9319103181,Nigdi,Childcare Worker,FALSE,39,Female,Part Time,Afternoon,Afternoon,3000,5,24,394334000000,yes,FALSE,FALSE,TRUE
8009,7397756280,Vitthalwadi,Electrician,FALSE,25,Male,Full Time,Evening,Whole Day,2500,5,37,44940987506,yes,TRUE,FALSE,TRUE
8010,8376490957,Paud Road,Childcare Worker,FALSE,22,Female,Part Time,Evening,Evening,6000,9,50,138097000000,yes,TRUE,FALSE,TRUE
8011,9698282953,Dhankawadi,Waiter,FALSE,35,Male,Part Time,Morning,Morning,5500,9,47,918678000000,no,FALSE,FALSE,FALSE
8012,9750046120,Paud Road,Brick mason,FALSE,39,Male,Part Time,Morning,Morning,8500,8,47,953537000000,no,FALSE,FALSE,FALSE
8013,7176599310,Vitthalwadi,Security Guard,FALSE,29,Male,Full Time,Afternoon,Whole Day,4000,4,40,373878000000,yes,FALSE,FALSE,TRUE
8014,8395792094,Balewadi,Brick mason,TRUE,26,Male,Full Time,Afternoon,Whole Day,2500,3,30,296805000000,no,TRUE,FALSE,FALSE
8015,8615762749,Chinchwad,Electrician,FALSE,29,Male,Part Time,Evening,Evening,9500,6,54,21864719409,yes,FALSE,FALSE,FALSE
8016,9428141074,Dattawadi,Maid,FALSE,28,Female,Part Time,Afternoon,Afternoon,7500,9,45,106695000000,yes,TRUE,FALSE,TRUE
8017,8667590498,Pimplesaudagar,Janitor,FALSE,25,Male,Full Time,Afternoon,Whole Day,9500,6,41,879487000000,no,TRUE,FALSE,TRUE
8018,8788560178,Baner,Worker,FALSE,21,Male,Part Time,Morning,Morning,9000,9,40,939517000000,yes,TRUE,FALSE,FALSE
8019,9648778249,Paud Road,Accountant,FALSE,32,Female,Full Time,Morning,Whole Day,7500,8,54,354637000000,no,TRUE,FALSE,FALSE
8020,9188788451,Shivajinagar,Delivery Boy,TRUE,35,Male,Part Time,Afternoon,Afternoon,5500,9,52,74636426223,yes,TRUE,FALSE,FALSE
8021,7749097326,Saswad,Electrician,TRUE,36,Male,Part Time,Morning,Morning,2000,4,21,927646000000,yes,TRUE,FALSE,TRUE
8022,9285946801,Pimplesaudagar,Hairdresser,TRUE,30,Female,Part Time,Evening,Evening,9000,8,60,618070000000,no,TRUE,FALSE,TRUE
8023,9083774608,Aundh,Electrician,TRUE,18,Male,Full Time,Morning,Whole Day,4500,2,19,607246000000,yes,TRUE,FALSE,TRUE
8024,8776716210,Dhankawadi,Maid,TRUE,36,Female,Full Time,Afternoon,Whole Day,5500,10,50,393677000000,yes,TRUE,FALSE,FALSE
8025,9572080528,Kharadi,Mehndi Artist,TRUE,26,Female,Part Time,Morning,Morning,6000,9,52,953686000000,no,FALSE,FALSE,TRUE
8026,9014583482,Dhankawadi,Tailor,TRUE,37,Male,Full Time,Morning,Whole Day,7000,10,54,336180000000,no,TRUE,FALSE,TRUE
8027,9247728377,Sahakarnagar,Janitor,FALSE,31,Male,Full Time,Afternoon,Whole Day,3500,2,7,839859000000,no,FALSE,FALSE,FALSE
8028,9172249650,Salisbury Park,Security Guard,TRUE,21,Male,Part Time,Evening,Evening,3000,2,10,122920000000,yes,FALSE,FALSE,TRUE
8029,9052662991,Khadki,Brick mason,FALSE,32,Male,Part Time,Evening,Evening,8000,6,59,151503000000,no,TRUE,FALSE,FALSE
8030,9998745201,Dattawadi,Janitor,FALSE,26,Male,Full Time,Afternoon,Whole Day,5000,8,58,940340000000,no,TRUE,FALSE,FALSE
8031,7697311476,Paud Road,Childcare Worker,TRUE,32,Female,Part Time,Afternoon,Afternoon,5500,6,47,690232000000,yes,TRUE,FALSE,TRUE
8032,8263602458,Deccan,Driver,TRUE,27,Male,Full Time,Evening,Whole Day,4500,2,17,516625000000,yes,FALSE,FALSE,TRUE
8033,9013419599,Hadapsar,Brick mason,TRUE,27,Male,Full Time,Evening,Whole Day,10000,6,46,153070000000,no,FALSE,FALSE,TRUE
8034,9041019562,Hinjewadi,Brick mason,TRUE,20,Male,Full Time,Morning,Whole Day,5000,7,55,425926000000,no,FALSE,FALSE,TRUE
8035,9816469689,Swargate,Cashier,TRUE,27,Female,Part Time,Morning,Morning,9500,6,41,257741000000,no,FALSE,FALSE,FALSE
8036,8669129570,Bibewadi,Worker,TRUE,26,Male,Full Time,Morning,Whole Day,5000,7,46,973708000000,yes,FALSE,FALSE,FALSE
8037,9202805141,Deccan,Accountant,FALSE,31,Male,Part Time,Afternoon,Afternoon,3500,4,23,342500000000,no,TRUE,FALSE,FALSE
8038,9275437266,Ghorpadi,Delivery Boy,FALSE,23,Male,Part Time,Afternoon,Afternoon,10000,10,54,810344000000,yes,FALSE,FALSE,FALSE
8039,9166301294,Kondhwa,Plumber,FALSE,40,Male,Part Time,Morning,Morning,2500,5,33,328184000000,yes,FALSE,FALSE,TRUE
8040,8223737804,Hadapsar,Driver,TRUE,27,Male,Part Time,Morning,Morning,9000,9,50,47204421333,yes,TRUE,FALSE,TRUE
8041,7296091432,Camp,Worker,FALSE,36,Male,Part Time,Evening,Evening,7500,7,52,589210000000,yes,FALSE,FALSE,FALSE
8042,7808889986,Bibewadi,Janitor,TRUE,19,Male,Full Time,Evening,Whole Day,5500,6,50,675943000000,no,TRUE,FALSE,TRUE
8043,9888188385,Swargate,Painter,TRUE,19,Male,Part Time,Evening,Evening,6500,10,46,609987000000,no,TRUE,FALSE,FALSE
8044,7532194179,Vishrantwadi,Plumber,TRUE,26,Male,Part Time,Evening,Evening,2500,3,20,564559000000,yes,TRUE,FALSE,FALSE
8045,9557257178,Pashan,Childcare Worker,FALSE,25,Female,Part Time,Morning,Morning,4000,3,27,169127000000,yes,FALSE,FALSE,TRUE
8046,8577269947,Pashan,Driver,TRUE,18,Male,Part Time,Evening,Evening,2000,5,28,879885000000,yes,TRUE,FALSE,FALSE
8047,7499594121,Fursungi,Cashier,TRUE,38,Male,Part Time,Afternoon,Afternoon,9500,6,40,889642000000,no,TRUE,FALSE,FALSE
8048,9263283938,Ghorpadi,Receptionist,FALSE,36,Male,Part Time,Evening,Evening,3000,1,11,444667000000,no,TRUE,FALSE,FALSE
8049,9982328659,Gultekdi,Security Guard,TRUE,22,Male,Full Time,Afternoon,Whole Day,6000,7,42,615736000000,yes,TRUE,FALSE,FALSE
8050,8204000995,Hadapsar,Plumber,TRUE,22,Male,Part Time,Afternoon,Afternoon,4500,5,34,848240000000,yes,FALSE,FALSE,FALSE
8051,7527062659,Saswad,Waiter,FALSE,34,Male,Full Time,Evening,Whole Day,5000,10,41,416422000000,no,FALSE,FALSE,FALSE
8052,8550693333,Dhole Patil Road,Hairdresser,TRUE,31,Female,Part Time,Afternoon,Afternoon,4000,1,12,320752000000,no,FALSE,FALSE,TRUE
8053,9179327852,Fatimanagar,Cashier,FALSE,18,Male,Part Time,Morning,Morning,5500,10,55,435865000000,no,FALSE,FALSE,TRUE
8054,9531645278,Wanowrie,Waiter,FALSE,34,Male,Full Time,Morning,Whole Day,3000,5,26,341407000000,no,FALSE,FALSE,FALSE
8055,9828272036,Balewadi,Delivery Boy,FALSE,20,Male,Part Time,Evening,Evening,2000,4,35,178535000000,yes,FALSE,FALSE,FALSE
8056,8069837511,Pimplesaudagar,Accountant,TRUE,35,Male,Full Time,Evening,Whole Day,3500,3,29,38181611849,no,FALSE,FALSE,TRUE
8057,9049087474,Vitthalwadi,Mechanic,FALSE,37,Male,Full Time,Afternoon,Whole Day,3500,5,21,220911000000,yes,FALSE,FALSE,FALSE
8058,9362421884,Pashan,Childcare Worker,TRUE,28,Female,Full Time,Morning,Whole Day,9500,8,60,326317000000,yes,FALSE,FALSE,TRUE
8059,7525438768,Bibewadi,Driver,FALSE,27,Male,Full Time,Evening,Whole Day,8500,7,43,625335000000,yes,TRUE,FALSE,TRUE
8060,8548959601,Fatimanagar,Brick mason,FALSE,40,Male,Part Time,Morning,Morning,3000,2,11,196409000000,no,TRUE,FALSE,TRUE
8061,8799282419,Singhgad Road,Painter,FALSE,21,Male,Full Time,Morning,Whole Day,8500,8,55,259568000000,no,TRUE,FALSE,FALSE
8062,9935161841,Sahakarnagar,Worker,FALSE,19,Male,Full Time,Afternoon,Whole Day,7000,7,41,625303000000,yes,FALSE,FALSE,FALSE
8063,8638160300,Singhgad Road,Accountant,FALSE,33,Female,Full Time,Afternoon,Whole Day,9500,9,44,222915000000,no,TRUE,FALSE,TRUE
8064,8551628944,Nigdi,Janitor,FALSE,34,Male,Full Time,Morning,Whole Day,4500,1,16,293614000000,no,TRUE,FALSE,TRUE
8065,9788096408,Salisbury Park,Waiter,TRUE,18,Male,Part Time,Morning,Morning,5500,6,46,853373000000,no,TRUE,FALSE,TRUE
8066,7060079329,Salisbury Park,Mehndi Artist,TRUE,40,Female,Part Time,Evening,Evening,4500,4,39,602360000000,no,FALSE,FALSE,TRUE
8067,9108005189,Katraj,Tailor,FALSE,33,Male,Part Time,Evening,Evening,4000,1,12,621154000000,no,FALSE,FALSE,TRUE
8068,7104994625,Kondhwa,Childcare Worker,FALSE,40,Female,Full Time,Evening,Whole Day,2000,5,32,94022800370,yes,TRUE,FALSE,FALSE
8069,7504603639,Deccan,Driver,TRUE,36,Male,Part Time,Morning,Morning,9500,9,48,316012000000,yes,TRUE,FALSE,FALSE
8070,9968012555,Wagholi,Salesperson,FALSE,19,Female,Full Time,Morning,Whole Day,8000,10,42,208383000000,no,FALSE,FALSE,FALSE
8071,7786759847,Kondhwa,Accountant,TRUE,19,Male,Part Time,Evening,Evening,5000,9,58,503944000000,no,FALSE,FALSE,FALSE
8072,8261466410,Fatimanagar,Janitor,TRUE,25,Male,Full Time,Evening,Whole Day,8500,10,41,665548000000,no,FALSE,FALSE,TRUE
8073,7724426128,Pimplesaudagar,Maid,TRUE,21,Female,Full Time,Morning,Whole Day,3000,3,30,85368914709,yes,TRUE,FALSE,TRUE
8074,9477797325,Singhgad Road,Brick mason,FALSE,33,Male,Part Time,Afternoon,Afternoon,2000,1,13,520138000000,no,FALSE,FALSE,FALSE
8075,9199114039,Khadki,Mechanic,TRUE,33,Male,Full Time,Morning,Whole Day,3000,4,25,625689000000,yes,FALSE,FALSE,TRUE
8076,7771871548,Dhayari,Mechanic,TRUE,28,Male,Part Time,Afternoon,Afternoon,6000,10,42,215593000000,yes,FALSE,FALSE,TRUE
8077,9265817593,Kondhwa,Plumber,FALSE,37,Male,Part Time,Afternoon,Afternoon,9000,10,58,615583000000,yes,FALSE,FALSE,FALSE
8078,8392903182,Wanowrie,Salesperson,FALSE,27,Female,Part Time,Evening,Evening,3500,2,13,780356000000,no,FALSE,FALSE,TRUE
8079,8865977605,Sahakarnagar,Brick mason,FALSE,18,Male,Part Time,Morning,Morning,5500,7,52,946061000000,no,FALSE,FALSE,FALSE
8080,9764829952,Aundh,Electrician,FALSE,37,Male,Part Time,Evening,Evening,2500,2,11,527527000000,yes,TRUE,FALSE,TRUE
8081,7432578368,Balewadi,Maid,TRUE,31,Female,Part Time,Morning,Morning,6500,8,47,66072463532,yes,TRUE,FALSE,FALSE
8082,9413604964,Camp,Brick mason,TRUE,29,Male,Part Time,Morning,Morning,6000,8,46,273741000000,no,TRUE,FALSE,FALSE
8083,7618301567,Dattawadi,Maid,TRUE,23,Female,Full Time,Morning,Whole Day,5000,10,43,473804000000,yes,FALSE,FALSE,TRUE
8084,9900450954,Bavdhan,Janitor,FALSE,25,Male,Full Time,Evening,Whole Day,7500,9,50,436442000000,no,FALSE,FALSE,TRUE
8085,9978903439,Kothrud,Mechanic,FALSE,21,Male,Part Time,Evening,Evening,7500,8,44,3809796373,yes,FALSE,FALSE,TRUE
8086,9894123773,Mundhwa,Hairdresser,FALSE,31,Female,Full Time,Evening,Whole Day,2000,2,17,142747000000,no,FALSE,FALSE,FALSE
8087,7055409193,Bibewadi,Mechanic,TRUE,40,Male,Full Time,Afternoon,Whole Day,3000,4,25,515711000000,yes,TRUE,FALSE,FALSE
8088,9430106097,Ganeshkhind,Cook,TRUE,20,Male,Part Time,Evening,Evening,3500,1,5,670010000000,yes,FALSE,FALSE,FALSE
8089,9399307428,Dhankawadi,Waiter,FALSE,19,Male,Part Time,Afternoon,Afternoon,4500,4,38,680382000000,no,TRUE,FALSE,TRUE
8090,9764925390,Dhayari,Waiter,FALSE,34,Male,Part Time,Afternoon,Afternoon,8500,8,40,318470000000,no,FALSE,FALSE,TRUE
8091,9834250791,Pimplesaudagar,Mechanic,TRUE,35,Male,Full Time,Morning,Whole Day,6000,10,57,421865000000,yes,FALSE,FALSE,FALSE
8092,8276245918,Nigdi,Childcare Worker,FALSE,25,Female,Full Time,Afternoon,Whole Day,6000,8,41,798465000000,yes,TRUE,FALSE,FALSE
8093,9410976499,Sahakarnagar,Tailor,FALSE,21,Male,Part Time,Evening,Evening,8500,10,59,31841714448,no,FALSE,FALSE,TRUE
8094,8412647277,Pashan,Waitress,TRUE,18,Female,Part Time,Afternoon,Afternoon,6000,7,42,90652009421,no,TRUE,FALSE,TRUE
8095,7167451634,Bavdhan,Driver,TRUE,31,Male,Full Time,Evening,Whole Day,7500,6,59,405207000000,yes,TRUE,FALSE,FALSE
8096,8503969322,Fursungi,Salesperson,FALSE,21,Female,Part Time,Morning,Morning,2000,3,21,761432000000,no,FALSE,FALSE,FALSE
8097,8445411981,Chinchwad,Janitor,TRUE,28,Male,Full Time,Evening,Whole Day,8500,10,59,339638000000,no,FALSE,FALSE,TRUE
8098,9354850648,Balewadi,Janitor,TRUE,20,Male,Part Time,Evening,Evening,8500,10,40,742006000000,no,TRUE,FALSE,TRUE
8099,9015797261,Khadakwasla,Driver,TRUE,28,Male,Full Time,Evening,Whole Day,5000,9,43,752067000000,yes,TRUE,FALSE,TRUE
8100,9609664327,Dhayari,Maid,TRUE,20,Female,Full Time,Evening,Whole Day,3000,2,8,250840000000,yes,FALSE,FALSE,TRUE
8101,8469134575,Deccan,Waitress,FALSE,39,Female,Part Time,Afternoon,Afternoon,4500,4,34,282288000000,no,TRUE,FALSE,TRUE
8102,7219055507,Chinchwad,Hairdresser,TRUE,31,Female,Part Time,Afternoon,Afternoon,5500,10,55,972496000000,no,TRUE,FALSE,FALSE
8103,9088047203,Ganeshkhind,Waiter,TRUE,22,Male,Full Time,Morning,Whole Day,3000,1,9,298460000000,no,TRUE,FALSE,TRUE
8104,9278100692,Saswad,Waitress,FALSE,33,Female,Part Time,Evening,Evening,7000,8,55,885593000000,no,FALSE,FALSE,FALSE
8105,9063437627,Aundh,Maid,FALSE,40,Female,Part Time,Afternoon,Afternoon,10000,10,41,192212000000,yes,FALSE,FALSE,TRUE
8106,9111696778,Fursungi,Receptionist,FALSE,26,Male,Full Time,Morning,Whole Day,9000,7,55,456475000000,no,TRUE,FALSE,TRUE
8107,9909681130,Kharadi,Brick mason,FALSE,35,Male,Part Time,Afternoon,Afternoon,5000,6,47,426633000000,no,FALSE,FALSE,TRUE
8108,8904968100,Ambegaon,Carpenter,TRUE,32,Male,Full Time,Morning,Whole Day,9000,6,45,334307000000,yes,TRUE,FALSE,FALSE
8109,9253937219,Hadapsar,Plumber,TRUE,38,Male,Part Time,Afternoon,Afternoon,4500,5,34,111313000000,yes,FALSE,FALSE,TRUE
8110,9639136915,Kondhwa,Waiter,FALSE,23,Male,Full Time,Evening,Whole Day,4500,4,28,594142000000,no,FALSE,FALSE,TRUE
8111,8036671507,Paud Road,Mehndi Artist,TRUE,36,Female,Part Time,Morning,Morning,4500,5,29,770729000000,no,FALSE,FALSE,TRUE
8112,8579083734,Fursungi,Mechanic,FALSE,23,Male,Full Time,Morning,Whole Day,7500,10,40,790982000000,yes,TRUE,FALSE,TRUE
8113,8594486392,Chinchwad,Waitress,FALSE,29,Female,Part Time,Afternoon,Afternoon,6000,6,51,676272000000,no,TRUE,FALSE,TRUE
8114,9113095928,Saswad,Driver,FALSE,35,Male,Full Time,Afternoon,Whole Day,8500,7,40,462018000000,yes,TRUE,FALSE,FALSE
8115,9270422569,Salisbury Park,Driver,FALSE,35,Male,Part Time,Afternoon,Afternoon,4000,2,6,813509000000,yes,TRUE,FALSE,FALSE
8116,8625414452,Katraj,Mechanic,TRUE,36,Male,Part Time,Evening,Evening,4500,5,23,594707000000,yes,TRUE,FALSE,FALSE
8117,7501785693,Dhole Patil Road,Cashier,TRUE,36,Male,Full Time,Evening,Whole Day,2000,2,7,874136000000,no,TRUE,FALSE,TRUE
8118,9121970605,Khadki,Electrician,TRUE,32,Male,Part Time,Evening,Evening,4000,1,8,932721000000,yes,TRUE,FALSE,FALSE
8119,8099796673,Dhole Patil Road,Driver,TRUE,26,Male,Part Time,Afternoon,Afternoon,7000,9,56,184549000000,yes,TRUE,FALSE,FALSE
8120,8618470705,Vishrantwadi,Accountant,TRUE,38,Female,Full Time,Evening,Whole Day,3500,2,10,696726000000,no,TRUE,FALSE,FALSE
8121,7000619677,Vitthalwadi,Carpenter,TRUE,28,Male,Full Time,Afternoon,Whole Day,9000,10,50,465812000000,yes,TRUE,FALSE,TRUE
8122,7604195334,Khadki,Maid,FALSE,24,Female,Full Time,Evening,Whole Day,7500,6,58,525422000000,yes,TRUE,FALSE,TRUE
8123,7363789009,Nigdi,Delivery Boy,FALSE,21,Male,Part Time,Evening,Evening,4500,4,32,228548000000,yes,TRUE,FALSE,TRUE
8124,8654195502,Sahakarnagar,Electrician,FALSE,38,Male,Full Time,Morning,Whole Day,9500,6,53,911395000000,yes,FALSE,FALSE,FALSE
8125,9691842663,Nigdi,Delivery Boy,TRUE,34,Male,Part Time,Evening,Evening,3000,3,33,808724000000,yes,FALSE,FALSE,TRUE
8126,9061851515,Pimplesaudagar,Salesperson,FALSE,23,Male,Full Time,Afternoon,Whole Day,4500,2,10,784252000000,no,FALSE,FALSE,TRUE
8127,8797281902,Ambegaon,Cashier,FALSE,37,Male,Full Time,Evening,Whole Day,9000,9,40,589577000000,no,FALSE,FALSE,FALSE
8128,7945681056,Khadakwasla,Plumber,TRUE,25,Male,Full Time,Morning,Whole Day,4000,5,28,634575000000,yes,FALSE,FALSE,TRUE
8129,9904397825,Dhole Patil Road,Receptionist,TRUE,31,Male,Part Time,Afternoon,Afternoon,10000,8,42,75416083940,no,TRUE,FALSE,TRUE
8130,7174057976,Dhankawadi,Carpenter,FALSE,23,Male,Full Time,Morning,Whole Day,4500,5,30,470364000000,yes,TRUE,FALSE,TRUE
8131,8606588372,Khadakwasla,Plumber,FALSE,28,Male,Full Time,Afternoon,Whole Day,7500,9,50,135746000000,yes,FALSE,FALSE,TRUE
8132,9911458479,Dhayari,Brick mason,TRUE,24,Male,Part Time,Afternoon,Afternoon,9500,10,57,991272000000,no,FALSE,FALSE,TRUE
8133,9817782999,Fursungi,Cook,TRUE,21,Male,Part Time,Morning,Morning,9500,6,59,342831000000,yes,TRUE,FALSE,TRUE
8134,8291984954,Saswad,Receptionist,FALSE,37,Male,Full Time,Morning,Whole Day,7500,8,55,858651000000,no,TRUE,FALSE,FALSE
8135,7283914083,Kothrud,Maid,FALSE,30,Female,Full Time,Morning,Whole Day,8000,6,48,741765000000,yes,FALSE,FALSE,TRUE
8136,9087281059,Bavdhan,Mehndi Artist,TRUE,36,Female,Part Time,Morning,Morning,9500,10,58,784912000000,no,FALSE,FALSE,TRUE
8137,9116514339,Dattawadi,Salesperson,TRUE,31,Male,Part Time,Morning,Morning,9000,9,54,610388000000,no,TRUE,FALSE,TRUE
8138,8615710690,Singhgad Road,Delivery Boy,TRUE,38,Male,Part Time,Morning,Morning,8000,8,57,375355000000,yes,TRUE,FALSE,FALSE
8139,9997078425,Singhgad Road,Plumber,FALSE,36,Male,Full Time,Evening,Whole Day,7000,10,48,837147000000,yes,FALSE,FALSE,FALSE
8140,9403283892,Ambegaon,Electrician,TRUE,21,Male,Full Time,Morning,Whole Day,6500,7,55,262893000000,yes,TRUE,FALSE,TRUE
8141,8709314425,Vitthalwadi,Cashier,FALSE,32,Female,Full Time,Evening,Whole Day,6500,6,58,169213000000,no,FALSE,FALSE,TRUE
8142,8726809856,Dhayari,Carpenter,FALSE,28,Male,Full Time,Afternoon,Whole Day,2500,2,13,669009000000,yes,FALSE,FALSE,FALSE
8143,9174834424,Aundh,Plumber,TRUE,37,Male,Part Time,Morning,Morning,7000,8,56,4421530754,yes,FALSE,FALSE,FALSE
8144,8938958188,Vitthalwadi,Worker,TRUE,21,Male,Full Time,Morning,Whole Day,5500,10,48,784630000000,yes,FALSE,FALSE,TRUE
8145,7827370514,Erandwane,Mehndi Artist,TRUE,24,Female,Part Time,Afternoon,Afternoon,5000,9,56,890708000000,no,FALSE,FALSE,FALSE
8146,8077935050,Deccan,Janitor,FALSE,31,Male,Full Time,Morning,Whole Day,5000,8,50,67289233690,no,FALSE,FALSE,TRUE
8147,7973221079,Chinchwad,Receptionist,FALSE,19,Female,Full Time,Morning,Whole Day,6000,10,54,304392000000,no,TRUE,FALSE,FALSE
8148,9369251112,Kothrud,Childcare Worker,FALSE,30,Female,Full Time,Afternoon,Whole Day,6500,7,60,61667574643,yes,FALSE,FALSE,TRUE
8149,9867496065,Gultekdi,Tailor,TRUE,37,Male,Part Time,Afternoon,Afternoon,9000,8,57,764785000000,no,TRUE,FALSE,FALSE
8150,7567480031,Sahakarnagar,Receptionist,FALSE,22,Male,Part Time,Afternoon,Afternoon,7000,8,52,926617000000,no,TRUE,FALSE,TRUE
8151,8712891819,Camp,Salesperson,TRUE,33,Female,Part Time,Morning,Morning,9000,7,46,897268000000,no,TRUE,FALSE,TRUE
8152,7856881120,Aundh,Accountant,FALSE,23,Male,Part Time,Evening,Evening,3000,2,12,764969000000,no,TRUE,FALSE,TRUE
8153,9305432263,Hadapsar,Painter,FALSE,27,Male,Part Time,Afternoon,Afternoon,6500,9,56,962185000000,no,FALSE,FALSE,TRUE
8154,7037633245,Kothrud,Janitor,FALSE,40,Male,Full Time,Afternoon,Whole Day,8000,6,46,282911000000,no,TRUE,FALSE,FALSE
8155,8979005435,Dhole Patil Road,Worker,FALSE,38,Male,Full Time,Morning,Whole Day,7000,10,56,353843000000,yes,FALSE,FALSE,FALSE
8156,9881759604,Dhankawadi,Receptionist,TRUE,21,Female,Full Time,Evening,Whole Day,2000,1,19,614999000000,no,TRUE,FALSE,FALSE
8157,8387371986,Dhayari,Salesperson,TRUE,22,Female,Full Time,Evening,Whole Day,7000,7,43,491355000000,no,FALSE,FALSE,TRUE
8158,8557070838,Saswad,Janitor,TRUE,36,Male,Full Time,Afternoon,Whole Day,5500,8,55,68251724411,no,TRUE,FALSE,FALSE
8159,8980434817,Fursungi,Painter,TRUE,32,Male,Full Time,Evening,Whole Day,6000,7,53,320568000000,no,TRUE,FALSE,TRUE
8160,8824957984,Dattawadi,Cashier,FALSE,37,Male,Full Time,Afternoon,Whole Day,2000,5,36,147001000000,no,TRUE,FALSE,TRUE
8161,9037148013,Parvati,Painter,TRUE,24,Male,Part Time,Afternoon,Afternoon,9500,7,45,536925000000,no,TRUE,FALSE,TRUE
8162,9457808985,Fatimanagar,Cashier,TRUE,21,Female,Part Time,Morning,Morning,4500,2,20,332233000000,no,TRUE,FALSE,FALSE
8163,7521488826,Singhgad Road,Security Guard,TRUE,18,Male,Part Time,Morning,Morning,3000,4,26,390165000000,yes,TRUE,FALSE,TRUE
8164,7953624110,Deccan,Maid,FALSE,22,Female,Part Time,Morning,Morning,6500,6,51,404117000000,yes,FALSE,FALSE,TRUE
8165,8752704338,Balewadi,Janitor,FALSE,21,Male,Part Time,Evening,Evening,8500,7,57,136619000000,no,TRUE,FALSE,FALSE
8166,8664945685,Ganeshkhind,Painter,TRUE,28,Male,Part Time,Afternoon,Afternoon,2500,4,32,874085000000,no,TRUE,FALSE,TRUE
8167,9648845556,Hinjewadi,Tailor,FALSE,24,Male,Part Time,Morning,Morning,8500,9,55,450599000000,no,FALSE,FALSE,FALSE
